N,P,K,temperature,humidity,ph,rainfall,label
58,54,64,26.975090923059845,54.38948451764424,7.8523307372718225,266.2582012402787,chilli
68,65,29,34.28237813304445,63.67279685598136,6.560541707288078,72.64013472222217,chilli
96,29,26,31.05560582015418,69.33981321156334,5.992869671130569,243.40928113476144,chilli
29,21,26,26.479953174830364,55.683701683713466,7.287257586970542,133.8096172130028,chilli
105,39,64,32.79249332140839,59.19103336071681,7.796482458707637,126.84844079856832,chilli
109,34,57,28.92436922683457,83.2232862085761,6.285407944949837,56.976307463949865,chilli
23,71,72,18.46179128215305,45.285552601446696,7.43403463323051,278.78754060563244,chilli
61,27,44,31.283350171858693,80.2739810021923,5.542539320774183,236.6270087384301,chilli
105,23,41,15.130542125267288,74.0768484848863,6.383184579119812,280.6811096773997,chilli
117,73,61,33.11972834784508,86.37550353522508,6.145590029268354,52.366893016551714,chilli
106,65,53,21.352389131679423,44.84806775094009,6.395459608798061,292.7846837512549,chilli
28,51,65,29.505888112635084,52.875184309920925,7.52630401655353,223.44949888003256,chilli
93,30,29,20.9947430632117,56.58501122557632,7.272896129500073,243.3279206184112,chilli
44,52,36,21.63386519989752,41.98589867139017,6.16328888277409,199.92275622601124,chilli
39,71,67,15.391214282156628,71.49995614711266,6.713264229886235,178.68128003179388,chilli
95,34,23,26.808548602497183,47.60147311599346,7.356751277385862,170.46950784180837,chilli
29,65,36,18.63573991314977,66.12872694173225,5.809403961897368,266.29126359907684,chilli
52,47,48,33.99888858475285,40.52205351726276,6.049805267793786,80.72541394225523,chilli
51,76,36,30.71608905898233,65.43606503504074,7.045082480837117,216.54450861743732,chilli
93,62,37,15.16112358111236,88.9384585711725,7.73587765478409,242.68953288263688,chilli
32,71,21,20.35029907014036,50.41241613006618,7.167128203606555,181.5720077678112,chilli
53,24,55,33.14315733000954,43.59728936386151,7.862840720546441,180.6891623621041,chilli
110,51,44,31.96272264826501,46.25110865261136,6.3544993418240265,267.77628292705793,chilli
40,63,41,26.09150426007183,86.43308309815926,6.613844070805342,282.2593914856677,chilli
72,48,25,31.29449316828444,67.58327874760647,7.4971284697756575,150.711095108782,chilli
60,67,68,23.304500494614544,57.30250188137681,5.899320793339863,193.6443465083709,chilli
68,39,53,20.74499171323664,56.12553395057483,6.588766946852767,96.32365544786948,chilli
46,51,34,15.45427285722876,41.08326191300011,7.917316054252131,204.14228024603784,chilli
27,64,22,15.198515730316656,67.44499384673566,7.993856899928541,101.68280464302762,chilli
110,69,42,24.1155197051107,80.84591349495517,7.073154920084477,66.33625695661001,chilli
103,75,40,18.229900569766528,47.441537777976485,7.984922779148626,82.55265676080136,chilli
54,29,28,25.07398525742886,73.47014410208934,7.713367063559483,94.51940799982492,chilli
35,76,24,18.75717725296394,41.7570761630798,7.5334515696792215,72.67020512493464,chilli
92,75,71,29.76255973368197,76.00350432332645,7.897361568463484,252.7280808139716,chilli
55,72,20,26.95890379424296,44.45903690028413,6.051319419736108,62.78747405190697,chilli
24,55,69,30.70873912565148,51.68200984241567,6.759105332891051,286.1097488270972,chilli
114,50,48,25.385855599973677,40.02360002387508,7.125792486132134,78.6089878948434,chilli
119,69,43,26.493389970930227,68.16277538407597,7.360967759872822,264.8604699940003,chilli
65,40,30,26.26305269624612,54.71178465774477,6.6898900832351496,245.7139732910171,chilli
51,47,25,27.53849389228396,45.15216659714079,7.8703828915976946,76.15431421367545,chilli
87,40,73,22.652351408359287,50.32238525741269,6.010407732137096,115.4824027744472,chilli
74,38,29,27.146527161639018,68.84764782915462,7.362898472694122,282.41639782155005,chilli
75,73,61,31.095430427294133,79.52062645576406,7.879685262986824,186.2316266083052,chilli
78,20,50,17.14384721957849,47.04509345275245,7.67989330403776,195.74510899253136,chilli
82,33,29,26.260320603216293,76.33924091227932,7.677562719089174,116.93544590061975,chilli
79,26,39,21.27731936947381,49.59782219435165,7.465808703886683,99.60864228168592,chilli
21,20,69,28.847934224167854,63.146384090625006,5.936064932335043,111.64820313590324,chilli
53,53,57,29.95073664010604,68.92011594444075,7.483574339684173,299.9614732273311,garlic
76,28,59,32.09023145798123,77.63335979757741,6.477264116114965,214.75023561807063,garlic
75,73,75,26.178152943289703,78.18566080154383,7.4376220398946,225.40466690684585,garlic
96,77,41,15.531420752893306,52.7440550734088,5.80665047828598,278.1418758516918,garlic
57,51,78,18.744951261191865,55.05177339407794,6.655338160690532,190.50848647145503,garlic
89,24,35,23.83272385113544,42.46798341622314,5.803699040829003,237.9658018778375,garlic
60,32,39,15.575969964374226,43.213610144563866,5.567111739658454,116.31255113427598,garlic
22,71,25,26.02076376158556,82.77116669505561,6.93055860428314,293.60192735554506,garlic
25,60,75,18.80053975637133,48.22303332664004,5.818596298285495,145.36142076950642,garlic
83,38,65,26.016704892525254,80.0137929419818,6.413560979974574,243.63695606787343,garlic
29,49,79,29.18564041143857,88.60982867049287,7.71416146187576,159.2188783696943,garlic
90,41,54,23.39647439444876,82.84895323825239,5.806661412127969,115.89195802760328,garlic
30,42,65,15.19554029561517,43.72158790959112,5.514021617346426,203.02998394277256,garlic
52,65,78,21.338016219817582,79.32375597367883,7.678955347483322,223.09487595542564,garlic
107,57,37,16.041659712084844,66.21663218320931,7.676336711722508,128.60882759570762,garlic
58,26,51,21.092889235891192,50.72457715369845,7.005184423935135,94.28962917989756,garlic
83,23,74,26.070299980160144,51.50262667856431,6.552077026985083,136.09811459083497,garlic
49,50,39,19.48529311069664,73.47115742407209,7.864980615691173,56.83959965160744,garlic
73,42,49,34.21152657516264,82.69867931819168,7.967730935585179,181.7875545610088,garlic
90,58,22,29.9959830841352,85.27448974372352,6.426952915422442,178.99657123477598,garlic
113,72,37,16.23850607152064,51.88832081475631,6.675995693478752,53.03312167282793,garlic
86,79,38,24.07782039659188,42.44250927265991,6.468638519821482,73.69068718786512,garlic
54,28,63,29.003586290429265,71.77952359964146,7.5372519794799615,175.95072052539763,garlic
62,66,73,20.182078771076124,81.07641848026255,6.22170126632765,103.50448488672356,garlic
85,24,70,31.334237534110645,53.5882826867079,7.695254847663482,149.04700780071678,garlic
72,30,33,21.0090217271788,82.34516098866561,7.73903227706276,242.71761826449887,garlic
108,77,21,16.374465851735806,50.18457660914164,7.166886528647007,263.5484271565939,garlic
90,21,74,33.02941122537278,65.82022664342107,6.281982855405414,70.43982076573079,garlic
118,25,66,21.29682886120433,71.77377592397117,6.9304118823805485,286.00662232311254,garlic
33,66,28,33.90918270274192,89.54037078871134,7.195725547149195,297.6609288165305,garlic
79,79,37,16.604620654738397,63.86784238676056,5.890903446053404,129.6412833269109,garlic
31,35,23,22.95726622934809,69.57060773450324,5.936801016513074,153.14269505321832,garlic
112,62,39,27.31890291385324,75.33137266722181,7.409933122209501,152.90108594579098,garlic
115,42,22,28.986494490399267,72.96316179958998,6.031382748919626,266.06386212708514,garlic
99,34,75,23.40792712622934,43.125938433045455,6.987812708487942,109.22994492605844,garlic
42,66,45,28.75182316797645,41.5790561228569,7.512003658299152,64.4189036050566,garlic
104,52,34,19.53181729198093,68.69401643195597,6.525223281759207,190.2376749002275,garlic
89,29,39,32.824445484162766,68.10065208647,6.7746002472297295,191.7244591619637,garlic
114,34,22,22.174069733084163,85.86567829492435,6.211459848281758,227.8107953558434,garlic
59,68,43,25.98560825939157,68.70658991211991,6.5089716028233155,63.96350617276681,garlic
44,20,59,20.39387858832275,88.25126334969161,7.744683921284774,278.15132956379966,garlic
65,24,22,21.394272092760097,58.40498375504989,7.804551476471287,255.311593634758,garlic
66,24,54,24.27619814050419,44.44505369086258,6.951483119928426,75.22387312451738,garlic
96,58,69,20.093517452396878,85.19588461053337,6.915668470338447,88.75905436225949,garlic
65,22,62,24.03254904590052,61.30052852508759,6.9009580304150395,131.1565202773295,garlic
100,38,78,33.77643958345538,43.2985226554876,7.787496542232795,192.9844449401393,garlic
56,24,50,19.87735255697528,60.53091308960815,6.710533850224857,228.5035138793228,garlic
64,78,42,34.49382883388567,59.369639504594495,5.5726472296944065,137.04569346446516,garlic
65,64,30,25.47303627115256,50.57882563999304,7.486980140094261,173.39815379231055,garlic
21,63,59,33.30488948017621,72.11627449014269,5.930045750908227,133.84843873230074,garlic
51,55,46,33.33211244420534,54.497895483599926,6.06073951829234,150.05818607035366,garlic
92,59,67,27.959047278680096,46.01476406210614,6.600609834658865,62.455254601523805,garlic
63,53,35,27.974468292006733,75.352503744261,6.0668846687169635,94.81405356136578,garlic
83,28,54,29.21536675766241,45.28984029587741,7.045367469431818,213.66798625587265,garlic
50,75,50,20.312939686204626,89.34021743373333,5.906644575202586,140.57791626484382,garlic
80,57,61,26.427577733229757,63.03448142140036,5.970289335540675,204.3550599250433,garlic
47,25,47,31.60271765373345,61.5467416946024,7.145123828660768,140.20911754887288,garlic
117,45,45,16.545790138646186,51.49002085980548,5.942409260149967,140.11501213850738,garlic
57,55,69,19.097949453745752,87.38369263649105,5.510954257199414,131.22950278828802,garlic
56,48,49,16.612313820914245,44.32591358897917,5.727320629215873,94.5385320695365,garlic
76,71,24,25.28258543338123,51.6945307779083,6.339137403562258,59.592377324718456,garlic
32,48,63,30.71262843250945,69.02816729278192,6.153170616253512,212.69122055288508,garlic
103,39,59,25.30493149729027,72.19371099172996,6.960754680354503,144.40310657116916,garlic
37,72,31,32.82724509957728,79.44214916931571,6.203086555389682,106.43059289562036,garlic
71,53,28,29.82722452197565,61.17087987847158,6.093748215334192,132.0349413889062,garlic
86,27,39,20.473506490104867,50.4273791410704,6.675387760652148,216.2803762051662,garlic
35,55,33,29.897587334314927,51.87945481437489,6.92949503925806,214.3109448964192,garlic
61,26,56,32.891017652743685,85.06110814589516,6.739664735845611,191.00527863884184,garlic
44,27,66,19.246165432033685,88.19608924263659,6.726309065538946,193.08884414476267,garlic
65,77,48,23.292945036279963,84.73089327033215,7.8469765404111556,203.17936013616944,garlic
110,44,55,24.910783786119477,70.16580613509478,7.164299570774009,159.16984224393093,garlic
113,69,45,17.470627250982787,56.74208439695984,6.016272389127183,108.50195062080732,garlic
82,40,36,18.209560920597664,44.3943279250982,6.1920261090025575,228.3889616525229,garlic
80,27,52,16.522142700139668,49.21433782063124,7.288341926061523,98.11634872647062,garlic
56,48,77,23.575469321116262,76.0811967556735,7.67909925212291,290.61436267301235,garlic
68,42,77,24.97323219081018,67.94855627873855,6.313273472167644,80.68348792838496,garlic
40,20,66,16.938566605647807,61.132412596031465,7.4275612076179005,253.32969670043997,garlic
103,49,57,26.134772662013773,43.31708436507026,7.367859382781439,71.77442721432455,garlic
105,38,59,24.147270898520112,86.0030230043231,5.835263017887449,145.0670456958008,garlic
82,58,75,23.56136153238975,47.6519319114844,7.710063476852502,180.57037647331472,garlic
108,44,60,32.406407218849495,53.48827692231077,6.413732003527142,242.37399473052812,garlic
104,27,25,15.126039685987692,53.840425695721855,7.707141410277574,72.52451055008059,garlic
61,71,58,19.72211653613433,67.81716032194421,6.575374399723858,160.2369804777622,garlic
77,45,75,25.98294571857887,85.49158313624262,7.3793736779664405,185.82267095620705,garlic
52,40,55,20.389753757393407,60.52479154160433,7.171276116455904,235.2463902623708,garlic
113,79,71,15.68779967898905,54.13600061144392,6.554217705075452,80.14527825529309,garlic
34,26,53,24.730048203087435,86.9287144679677,7.95266611333251,125.6337651479299,garlic
112,26,59,15.44287277789545,53.01118907926468,6.584544380987126,263.8915744137852,garlic
35,27,36,26.435107742014523,67.57758828121302,6.874958276638288,193.55127625690903,garlic
116,28,50,19.771136807451896,60.94519513816166,7.470347455177923,55.22487360266527,garlic
27,79,61,29.81277040417889,59.98995265195288,6.5600298659888,160.42845665973726,garlic
72,63,48,25.71224839381936,59.40489246148352,7.644357625046221,203.2090881551165,garlic
22,50,41,18.497440914631444,88.78848511937449,5.8400142372360255,163.3747820769859,garlic
70,76,75,20.467308510587177,52.00527813148015,7.83350137443333,204.4482368866913,garlic
119,34,65,24.85311777380511,73.89985508086254,7.907863039401358,272.56534236474374,garlic
112,30,23,31.581013022180564,69.08047071328556,6.1240667433188305,205.89912951328347,garlic
100,78,46,24.674655073271712,51.36538679467458,6.426045056549536,51.88845665245077,garlic
101,35,57,15.491067316733536,81.09621466535404,7.779651656711587,96.97576397038016,garlic
111,24,78,20.08061270839052,40.13238776419452,7.780776146236311,232.9440196006296,garlic
69,30,38,31.564557304037592,65.18685300873072,7.483283973052952,119.31175887472013,garlic
29,54,37,21.5061908053487,42.12876003453709,6.302167997650197,111.19451546595982,ginger
26,45,78,26.233533877764543,58.88208648655443,6.572086816084036,65.0434264589919,ginger
55,35,24,33.400649541813195,88.73250602423363,6.885402940208731,104.3306922890013,ginger
62,46,68,20.212402800744528,88.82646298436266,7.706228495412474,182.6889617258339,ginger
65,42,60,33.53773559698081,59.21822558527335,7.545846870491573,274.54157626907534,ginger
68,53,71,18.76412931111927,55.77842392395996,5.508871728967483,124.41559457527951,ginger
30,43,67,22.778458806346716,89.48531023476463,5.597903719812855,142.9701220793272,ginger
97,46,76,22.884257175715195,78.74828027913057,6.770395737470586,197.78605350206988,ginger
111,78,70,23.47683691321775,61.92469969562737,6.473067691729986,207.6580483211929,ginger
94,57,66,26.15630249299039,76.47061879587712,7.418597222929148,96.86625348271956,ginger
63,32,61,33.99855986515557,47.416711226190685,5.747553353815117,293.60584295377384,ginger
22,30,48,15.476614992244569,63.51217786994909,7.613902593112684,170.2847355797161,ginger
55,50,53,15.252574634481451,84.34116098392869,7.480520890453692,220.45255910886576,ginger
41,38,32,25.89288483131383,59.14558916737391,7.30433727349327,234.3606743901144,ginger
45,22,43,32.95498471877513,74.96617531400196,6.702724193042226,272.6422725301365,ginger
100,74,23,34.464566712094346,50.16384239160655,7.4756423556226,136.69980011575524,ginger
94,71,49,26.891219729918795,85.18341447223986,7.959574825541534,296.5492797312379,ginger
104,79,32,20.61989995985848,62.9941304019944,7.6700756737435105,149.67163358230755,ginger
30,53,47,24.900297847759045,62.685893410017584,6.309051207228087,271.52422668564697,ginger
38,24,75,29.296644974122536,54.69501648058328,5.54191748336525,216.38370744175177,ginger
97,61,36,31.93559368478233,89.97952286356595,6.479033748691442,55.43824010385019,ginger
108,26,65,28.21374490061701,62.5010801716882,7.412524558343742,128.71285818786828,ginger
96,73,43,22.470895716272278,77.58573380921845,7.2540539116110745,224.47048006319372,ginger
82,45,40,15.428952228858448,49.31900789124813,7.559293900890814,221.70260104759956,ginger
93,35,33,29.30808379811697,52.11785560402953,6.542168173072264,115.83019211445225,ginger
111,35,64,28.344871578730068,44.601802289409726,7.3661865356167855,117.05821000524767,ginger
31,39,73,24.732359906459468,49.82107357855247,6.579102100700442,246.61443087253025,ginger
58,70,67,31.957217836862505,70.96560229357414,7.487439743994884,54.59334679934428,ginger
